frame,timestamp,evaluation_phase,target_id,pred_x,pred_y,radius,confidence,actionable,position_uncertainty_px,lost_frames,predicted_only,gt_x,gt_y,error_px,detection_count,track_count,hypothesis_count,bg_registry_state,bg_certified_count,stale_recovery_committed,ranker_candidate_id,ranker_margin,ranker_switched,recovery_active,collective_promoted,collective_dx,collective_dy,collective_rotation_deg,white_active,identity_window_active,identity_switched
419,12.596042,active,2,83.777,198.674,68.305,1.0000,1,1.990,0,0,121.236,99.023,106.459,15,20,9,dormant,0,0,,0.167769,0,0,0,2.5108,-1.8056,0.0000,0,0,0
420,12.626104,active,2,86.133,189.485,71.720,1.0000,1,1.990,0,0,120.925,99.120,96.831,13,20,9,dormant,0,0,,1.649819,0,0,0,3.4862,-1.5864,0.0000,0,0,0
421,12.656167,active,2,93.027,193.513,71.766,1.0000,1,1.990,0,0,120.951,99.114,98.443,13,20,9,dormant,0,0,,1.891242,0,0,0,4.0644,-1.3888,0.0000,0,0,0
422,12.686229,active,69,134.832,111.436,67.257,1.0000,1,1.901,0,0,120.824,99.314,18.525,13,20,9,dormant,0,0,69,2.042064,0,0,0,4.0256,-1.3113,0.0000,0,0,1
423,12.716291,active,69,134.672,103.012,64.951,1.0000,1,1.916,0,0,121.112,99.297,14.059,13,20,7,dormant,0,0,,1.647110,0,0,0,3.0517,-0.9687,0.0000,0,0,0
424,12.746353,active,69,135.227,101.770,66.248,1.0000,1,1.933,0,0,121.027,99.124,14.444,13,20,7,dormant,0,0,,1.582688,0,0,0,3.5671,-1.2964,0.0000,0,0,0
425,12.776415,active,69,136.434,102.233,67.425,1.0000,1,1.947,0,0,121.073,99.051,15.687,15,20,7,dormant,0,0,,2.196664,0,0,0,3.7098,-0.3603,0.0000,0,0,0
426,12.806477,active,69,137.167,101.172,66.383,1.0000,1,1.959,0,0,121.065,99.085,16.238,15,20,6,dormant,0,0,,2.742970,0,0,0,2.6309,-0.4599,0.0000,0,0,0
427,12.836540,active,69,137.369,100.519,65.774,1.0000,1,1.968,0,0,121.166,99.208,16.256,16,20,7,dormant,0,0,,2.735677,0,0,0,2.5463,-1.0219,0.0000,0,0,0
428,12.866602,active,69,137.746,99.142,66.662,1.0000,1,1.974,0,0,121.145,98.939,16.602,16,19,7,dormant,0,0,,2.417029,0,0,0,3.1136,-0.5290,0.0000,0,0,0
429,12.896664,active,69,139.026,100.942,67.495,1.0000,1,1.979,0,0,121.246,99.454,17.842,16,19,7,dormant,0,0,,2.542439,0,0,0,2.5697,-1.0083,0.0000,0,0,0
430,12.926726,active,69,137.409,100.096,66.077,1.0000,1,1.983,0,0,121.345,99.163,16.091,16,19,7,dormant,0,0,,3.091857,0,0,0,2.4804,-0.1640,0.0000,0,0,0
431,12.956788,active,69,135.649,102.439,65.134,1.0000,1,1.985,0,0,121.088,99.203,14.916,16,19,7,dormant,0,0,,3.123257,0,0,0,3.6995,-0.5694,0.0000,0,0,0
432,12.986850,active,69,136.481,102.382,63.551,1.0000,1,1.987,0,0,120.913,99.119,15.907,16,19,7,dormant,0,0,,2.629437,0,0,0,3.8001,0.0668,0.0000,0,0,0
433,13.016912,active,69,136.836,99.093,65.402,0.8607,1,2.427,1,1,,,,2,18,7,dormant,0,0,,0.000000,0,0,0,11.0922,-6.8798,0.0000,0,0,0
434,13.046975,active,69,136.838,98.323,65.428,0.7408,1,2.868,2,1,,,,3,19,7,dormant,0,0,,0.380361,0,0,0,3.2892,-1.8503,0.0000,0,0,0
435,13.077037,active,69,136.840,97.553,65.455,0.6376,1,3.316,3,1,,,,3,19,7,dormant,0,0,,0.552490,0,0,0,0.7004,-0.4123,0.0000,0,0,0
436,13.107099,active,69,136.842,96.784,65.482,0.5488,1,3.771,4,1,,,,2,19,7,dormant,0,0,,0.104457,0,0,0,0.1813,-0.0664,0.0000,0,0,0
437,13.137161,active,69,136.844,96.014,65.508,0.4724,1,4.237,5,1,,,,2,19,7,dormant,0,0,,0.381570,0,0,0,-0.3346,-0.3386,0.0000,0,0,0
438,13.167223,done,69,136.846,95.245,65.535,0.4066,1,4.714,6,1,,,,3,19,8,dormant,0,0,,0.140204,0,0,0,0.0192,-0.1873,0.0000,0,0,0
439,13.197285,done,69,136.848,94.475,65.562,0.3499,1,5.203,7,1,,,,2,19,8,dormant,0,0,,0.000000,0,0,0,0.0505,0.7672,0.0000,0,0,0
440,13.227348,done,69,136.850,93.705,65.588,0.3012,1,5.703,8,1,,,,2,18,8,dormant,0,0,,1.621154,0,0,0,-0.1085,2.2046,0.0000,0,0,0
441,13.257410,done,69,136.852,92.936,65.615,0.2592,1,6.214,9,1,,,,2,18,8,dormant,0,0,,0.591972,0,0,0,0.0213,-0.7775,0.0000,0,0,0
442,13.287472,done,69,136.854,92.166,65.641,0.2231,1,6.738,10,1,,,,2,18,8,dormant,0,0,,0.529168,0,0,0,0.0448,-0.1014,0.0000,0,0,0
443,13.317534,done,69,136.856,91.397,65.668,0.1920,1,7.273,11,1,,,,2,18,8,dormant,0,0,,0.289238,0,0,0,0.0346,-0.0674,0.0000,0,0,0
444,13.347596,done,69,136.858,90.627,65.695,0.1653,1,7.820,12,1,,,,2,18,2,dormant,0,0,,0.109740,0,0,0,0.0814,0.1017,0.0000,0,0,0
445,13.377658,done,2,48.743,220.241,52.380,1.0000,1,1.994,0,0,,,,2,18,2,dormant,0,1,,0.174610,0,0,0,-0.0295,0.0861,0.0000,0,0,1
446,13.407720,done,2,48.727,217.108,50.839,1.0000,1,1.991,0,0,,,,5,18,2,dormant,0,0,,0.290012,0,0,0,0.0130,0.9446,0.0000,0,0,0
447,13.437783,done,2,48.673,217.624,51.097,1.0000,1,1.991,0,0,,,,3,18,2,dormant,0,0,,1.597701,0,0,0,-0.0342,0.4015,0.0000,0,0,0
448,13.467845,done,2,48.632,217.006,50.666,1.0000,1,1.991,0,0,,,,3,18,2,dormant,0,0,,1.641749,0,0,0,-0.0387,0.2677,0.0000,0,0,0
449,13.497907,done,2,48.500,216.466,50.790,1.0000,1,1.992,0,0,,,,4,18,1,dormant,0,0,,0.843505,0,0,0,-0.0028,-0.2388,0.0000,0,0,0
450,13.527969,done,2,48.423,216.352,50.683,1.0000,1,1.992,0,0,,,,4,17,1,dormant,0,0,,0.688772,0,0,0,-0.0439,-0.1102,0.0000,0,0,0
451,13.558031,done,2,40.791,220.142,49.237,0.8607,1,2.435,1,1,,,,3,17,1,dormant,0,0,,0.238080,0,0,0,0.3667,0.2688,0.0000,0,0,0
452,13.588093,done,2,38.588,220.858,48.669,0.7408,1,2.879,2,1,,,,3,17,1,dormant,0,0,,1.797467,0,0,0,0.0657,0.3120,0.0000,0,0,0
453,13.618156,done,2,36.385,221.574,48.101,0.6376,1,3.330,3,1,,,,3,8,1,dormant,0,0,,0.588049,0,0,0,0.0330,0.2754,0.0000,0,0,0
454,13.648218,done,2,34.183,222.290,47.532,0.5488,1,3.788,4,1,,,,2,8,1,dormant,0,0,,0.132703,0,0,0,-0.5725,0.5306,0.0000,0,0,0
455,13.678280,done,2,31.980,223.007,46.964,0.4724,1,4.257,5,1,,,,3,8,2,dormant,0,0,,0.088212,0,0,0,0.0597,0.8211,0.0000,0,0,0
456,13.708342,done,2,29.777,223.723,46.396,0.4066,1,4.737,6,1,,,,3,8,2,dormant,0,0,,0.210614,0,0,0,-0.6332,0.9550,0.0000,0,0,0
457,13.738404,done,2,27.575,224.439,45.828,0.3499,1,5.228,7,1,,,,3,8,2,dormant,0,0,,0.048653,0,0,0,-0.1965,0.8357,0.0000,0,0,0
458,13.768466,done,2,25.372,225.155,45.259,0.3012,1,5.731,8,1,,,,3,8,2,dormant,0,0,,0.362452,0,0,0,-0.4642,0.8337,0.0000,0,0,0
459,13.798528,done,2,23.169,225.871,44.691,0.2592,1,6.246,9,1,,,,3,7,2,dormant,0,0,,0.581106,0,0,0,0.3484,0.2098,0.0000,0,0,0
460,13.828591,done,2,20.967,226.587,44.123,0.2231,1,6.772,10,1,,,,3,8,2,dormant,0,0,,0.192232,0,0,0,1.2195,0.4152,0.0000,0,0,0
461,13.858653,done,2,18.764,227.303,43.555,0.1920,1,7.310,11,1,,,,4,8,2,dormant,0,0,,0.076770,0,0,0,0.6746,-0.4410,0.0000,0,0,0
462,13.888715,done,2,16.561,228.019,42.986,0.1653,1,7.859,12,1,,,,4,8,2,dormant,0,0,,0.640146,0,0,0,1.2847,-0.0282,0.0000,0,0,0
463,13.918777,done,2,14.359,228.735,42.418,0.1423,1,8.420,13,1,,,,3,8,2,dormant,0,0,,0.821731,0,0,0,0.7201,-0.0537,0.0000,0,0,0
464,13.948839,done,2,12.156,229.451,41.850,0.1225,1,8.993,14,1,,,,4,8,2,dormant,0,0,,1.033688,0,0,0,0.5833,-0.1512,0.0000,0,0,0
465,13.978901,done,2,9.954,230.167,41.282,0.1054,1,9.576,15,1,,,,4,8,2,dormant,0,0,,0.488453,0,0,0,0.3957,0.7677,0.0000,0,0,0
466,14.008964,done,2,7.751,230.883,40.713,0.0907,1,10.170,16,1,,,,3,8,2,dormant,0,0,,0.606698,0,0,0,1.9865,-0.2613,0.0000,0,0,0
467,14.039026,done,2,5.548,231.599,40.145,0.0781,0,10.776,17,1,,,,3,7,2,dormant,0,0,,0.320571,0,1,0,0.7951,0.2527,0.0000,0,0,0
468,14.069088,done,2,3.346,232.315,39.577,0.0672,0,11.392,18,1,,,,3,7,2,dormant,0,0,,0.295657,0,1,0,0.7615,0.1418,0.0000,0,0,0
469,14.099150,done,2,1.143,233.031,39.009,0.0578,0,12.018,19,1,,,,3,7,2,dormant,0,0,,0.101450,0,1,0,0.5160,-0.1864,0.0000,0,0,0
470,14.129212,done,2,-1.060,233.747,38.440,0.0498,0,12.655,20,1,,,,3,7,1,dormant,0,0,,0.184264,0,1,0,1.2993,-0.3183,0.0000,0,0,0
471,14.159274,done,2,-3.262,234.463,37.872,0.0429,0,13.302,21,1,,,,2,7,1,dormant,0,0,,0.031646,0,1,0,0.9790,0.2226,0.0000,0,0,0
472,14.189336,done,2,-5.465,235.179,37.304,0.0369,0,13.960,22,1,,,,1,7,1,dormant,0,0,,0.000000,0,1,0,0.2162,-2.0761,0.0000,0,0,0
473,14.219399,done,10,588.499,270.230,53.138,1.0000,1,1.994,0,0,,,,1,6,1,dormant,0,0,,0.000000,0,0,0,1.7200,3.9502,0.0000,0,0,1
474,14.249461,done,10,588.244,263.883,50.348,1.0000,1,1.993,0,0,,,,2,5,1,dormant,0,0,,0.000000,0,0,0,0.3374,-3.2575,0.0000,0,0,0
475,14.279523,done,10,588.608,256.929,49.510,1.0000,1,1.993,0,0,,,,3,5,1,dormant,0,0,,1.332749,0,0,0,0.3558,-5.8454,0.0000,0,0,0
476,14.309585,done,10,589.423,258.741,50.247,1.0000,1,1.992,0,0,,,,3,5,1,dormant,0,0,,1.327540,0,0,0,0.4460,-1.1869,0.0000,0,0,0
477,14.339647,done,10,589.294,261.447,50.918,1.0000,1,1.992,0,0,,,,4,6,2,dormant,0,0,,0.520066,0,0,0,0.0433,1.5382,0.0000,0,0,0
478,14.369709,done,10,590.833,259.111,48.774,1.0000,1,1.992,0,0,,,,2,6,1,dormant,0,0,,0.493689,0,0,0,1.0047,-0.0970,0.0000,0,0,0
479,14.399772,done,10,591.105,259.185,48.799,1.0000,1,1.991,0,0,,,,1,6,1,dormant,0,0,,0.000000,0,0,0,0.4916,0.0227,0.0000,0,0,0
480,14.429834,done,10,589.950,257.472,49.769,1.0000,1,1.991,0,0,,,,2,7,1,dormant,0,0,,0.000000,0,0,0,-0.6608,-1.1918,0.0000,0,0,0
481,14.459896,done,10,589.967,257.476,50.242,1.0000,1,1.991,0,0,,,,2,8,1,dormant,0,0,,0.000000,0,0,0,-0.1868,-0.3546,0.0000,0,0,0
482,14.489958,done,10,589.794,259.587,48.497,1.0000,1,1.991,0,0,,,,2,8,1,dormant,0,0,,0.219327,0,0,0,-0.1767,1.3708,0.0000,0,0,0
483,14.520020,done,10,590.006,259.164,48.176,1.0000,1,1.990,0,0,,,,1,8,1,dormant,0,0,,0.000000,0,0,0,0.0951,0.1155,0.0000,0,0,0
484,14.550082,done,10,592.033,258.975,46.925,1.0000,1,1.990,0,0,,,,1,8,1,dormant,0,0,,0.000000,0,0,0,1.4477,-0.0979,0.0000,0,0,0
485,14.580144,done,10,592.488,258.298,47.606,0.8607,1,2.432,1,1,,,,0,8,1,dormant,0,0,,0.000000,0,0,0,1.4477,-0.0979,0.0000,0,0,0
486,14.610207,done,10,593.016,258.059,47.354,0.7408,1,2.874,2,1,,,,1,8,1,dormant,0,0,,0.000000,0,0,0,1.4477,-0.0979,0.0000,0,0,0
487,14.640269,done,10,593.544,257.820,47.102,0.6376,1,3.322,3,1,,,,1,8,1,dormant,0,0,,0.000000,0,0,0,-1.8942,-4.3748,0.0000,0,0,0
488,14.670331,done,10,598.364,258.186,48.360,1.0000,1,2.553,0,0,,,,2,7,1,dormant,0,0,,0.000000,0,0,0,-0.8348,2.6983,0.0000,0,0,0
489,14.700393,done,10,599.445,260.971,49.645,1.0000,1,2.257,0,0,,,,2,7,1,dormant,0,0,,0.353849,0,0,0,0.5067,2.7589,0.0000,0,0,0
490,14.730455,done,10,597.840,259.897,47.928,1.0000,1,2.119,0,0,,,,2,7,1,dormant,0,0,,0.406420,0,0,0,1.2623,2.8082,0.0000,0,0,0
491,14.760517,done,10,598.244,257.425,46.510,1.0000,1,2.050,0,0,,,,1,7,1,dormant,0,0,,0.000000,0,0,0,0.6614,-0.8880,0.0000,0,0,0
492,14.790579,done,10,598.876,256.669,45.849,1.0000,1,2.017,0,0,,,,3,7,1,dormant,0,0,,0.000000,0,0,0,0.6410,-0.7958,0.0000,0,0,0
493,14.820642,done,10,599.413,256.777,45.714,1.0000,1,2.001,0,0,,,,2,7,1,dormant,0,0,,0.251930,0,0,0,0.2891,0.3240,0.0000,0,0,0
494,14.850704,done,10,600.435,255.357,46.776,1.0000,1,1.994,0,0,,,,2,7,1,dormant,0,0,,0.532869,0,0,0,0.4974,0.9382,0.0000,0,0,0
495,14.880766,done,10,600.476,256.355,46.743,1.0000,1,1.991,0,0,,,,1,7,1,dormant,0,0,,0.000000,0,0,0,0.1784,0.9804,0.0000,0,0,0
496,14.910828,done,10,601.114,255.325,46.402,1.0000,1,1.990,0,0,,,,4,7,1,dormant,0,0,,0.000000,0,0,0,0.4996,-0.4271,0.0000,0,0,0
497,14.940890,done,10,601.312,255.476,47.040,1.0000,1,1.990,0,0,,,,3,6,2,dormant,0,0,,0.794807,0,0,0,-0.2478,-0.4124,0.0000,0,0,0
498,14.970952,done,10,603.830,258.229,47.512,1.0000,1,1.990,0,0,,,,3,6,2,dormant,0,0,,1.386620,0,0,0,1.6882,1.8034,0.0000,0,0,0
499,15.001015,done,10,603.822,258.028,47.597,1.0000,1,1.991,0,0,,,,2,6,2,dormant,0,0,,0.885063,0,0,0,0.5008,0.4000,0.0000,0,0,0
500,15.031077,done,10,604.417,257.819,47.042,1.0000,1,1.991,0,0,,,,3,6,3,dormant,0,0,,0.000000,0,0,0,0.5665,-0.0263,0.0000,0,0,0
501,15.061139,done,10,603.700,259.544,46.745,1.0000,1,1.991,0,0,,,,1,6,3,dormant,0,0,,0.000000,0,0,0,-0.3317,1.1995,0.0000,0,0,0
502,15.091201,done,10,605.241,257.761,46.588,0.8607,1,2.433,1,1,,,,0,6,3,dormant,0,0,,0.000000,0,0,0,-0.3317,1.1995,0.0000,0,0,0
503,15.121263,done,10,605.877,257.758,46.462,0.7408,1,2.875,2,1,,,,1,6,3,dormant,0,0,,0.000000,0,0,0,-0.3317,1.1995,0.0000,0,0,0
504,15.151325,done,10,606.513,257.754,46.336,0.6376,1,3.324,3,1,,,,1,6,3,dormant,0,0,,0.000000,0,0,0,0.9702,0.7559,0.0000,0,0,0
505,15.181387,done,10,607.150,257.750,46.209,0.5488,1,3.781,4,1,,,,2,6,4,dormant,0,0,,0.000000,0,0,0,0.9702,0.7559,0.0000,0,0,0
506,15.211450,done,10,607.786,257.747,46.083,0.4724,1,4.248,5,1,,,,2,6,4,dormant,0,0,,0.000000,0,0,0,0.9702,0.7559,0.0000,0,0,0
507,15.241512,done,10,608.422,257.743,45.957,0.4066,1,4.726,6,1,,,,2,6,4,dormant,0,0,,0.000000,0,0,0,0.9702,0.7559,0.0000,0,0,0
508,15.271574,done,10,608.090,257.565,44.482,1.0000,1,2.886,0,0,,,,5,6,4,dormant,0,0,,0.453990,0,0,0,1.5052,-1.4701,0.0000,0,0,0
509,15.301636,done,10,608.971,257.606,44.757,0.8607,1,3.287,1,1,,,,3,6,4,dormant,0,0,,1.179817,0,0,0,1.9170,-0.4100,0.0000,0,0,0
510,15.331698,done,10,623.829,266.288,55.090,1.0000,1,2.530,0,0,,,,4,6,4,dormant,0,0,,1.442330,0,0,0,0.8701,0.1542,0.0000,0,0,0
511,15.361760,done,10,623.484,266.010,55.057,1.0000,1,2.237,0,0,,,,4,6,4,dormant,0,0,,1.771073,0,0,0,-0.1783,-1.0125,0.0000,0,0,0
512,15.391823,done,10,608.330,257.482,43.828,1.0000,1,2.103,0,0,,,,4,6,4,dormant,0,0,,2.175644,0,0,0,0.6694,2.1087,0.0000,0,0,0
513,15.421885,done,10,608.334,257.483,43.782,1.0000,1,2.039,0,0,,,,3,6,4,dormant,0,0,,1.098168,0,0,0,0.2034,0.6329,0.0000,0,0,0
514,15.451947,done,10,615.142,260.625,47.257,0.8607,1,2.468,1,1,,,,2,6,4,dormant,0,0,,0.000000,0,0,0,0.8523,0.3201,0.0000,0,0,0
515,15.482009,done,10,615.776,260.725,47.191,0.7408,1,2.902,2,1,,,,4,6,4,dormant,0,0,,0.000000,0,0,0,0.6368,-0.0237,0.0000,0,0,0
516,15.512071,done,10,616.410,260.825,47.126,0.6376,1,3.346,3,1,,,,3,6,4,dormant,0,0,,0.721517,0,0,0,-0.3367,0.0700,0.0000,0,0,0
